unique_key,source,Name,Provider,StreetAddress,City,ZipCode,State,Country,Whitespace,Area,YearBuilt,Power,Scale,Certifications,URL,Power_Standardized,Area_Standardized
Ohio_Cleveland_https://www.datacentermap.com/usa/ohio/cleveland/expedient-cleveland-152/,datacentermap,Expedient Garfield Heights 2,Expedient Data Centers,15248 NEO Parkway,Cleveland,44128,Ohio,USA,"24,850 sq.f.","24,850 sq.f.",,2 MW,,"SAS 70 Type II, PCI-DSS, SOC 1 Type I, SOC 2 Type I, SSAE 18",https://www.datacentermap.com/usa/ohio/cleveland/expedient-cleveland-152/,2.0,24850.0
Ohio_Cleveland_https://www.datacentermap.com/usa/ohio/cleveland/databank-cleveland/,datacentermap,DataBank CLE1 - Downtown Cleveland,DataBank,1255 Euclid Avenue,Cleveland,44115,Ohio,USA,"7,440 sq.f.","7,440 sq.f.",2017,0.4 MW,,DSS PCI Compliant ISO27001 Certified HIPAA SSAE 18 Audited,https://www.datacentermap.com/usa/ohio/cleveland/databank-cleveland/,0.4,7440.0
Ohio_Cleveland_https://www.datacentermap.com/usa/ohio/cleveland/expedient-lewis-center/,datacentermap,Expedient Lewis Center,Expedient Data Centers,281 E Powell Rd,Cleveland,43035,Ohio,USA,"102,000 sq.f.","102,000 sq.f.",,7 MW,,"PCI Compliant, HIPAA, SOC 1 Type I Certified, SOC 2 Type I Certified, SSAE 18 Audited",https://www.datacentermap.com/usa/ohio/cleveland/expedient-lewis-center/,7.0,102000.0
Ohio_Cleveland_https://www.datacentermap.com/usa/ohio/cleveland/expedient-cleveland/,datacentermap,Expedient Garfield Heights 1,Expedient Data Centers,15166 NEO Parkway,Cleveland,44128,Ohio,USA,"42,000 sq.f.",,,2.7 MW,,"SSAE SOC I, II, III Compliant Facility, DSS PCI Compliant, HIPAA, SOC 1 Type I Certified, SOC 2 Type I Certified, SSAE 18 Audited",https://www.datacentermap.com/usa/ohio/cleveland/expedient-cleveland/,2.7,42000.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/cologix-col4-s/,datacentermap,Cologix COL4-S,Cologix,7500 Alta View Blvd,Columbus,43085,Ohio,USA,256K SQFT,256K SQFT,,27 MW,,,https://www.datacentermap.com/usa/ohio/columbus/cologix-col4-s/,27.0,256.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/weconnect-community-data-center/,datacentermap,WeConnect Community Data Center,WeConnect,35 Collegeview Road,Westerville,43081,Ohio,USA,"16,000 sq.f.","8,000 sq.f.",2012,3 MW,,"Tier 3, DSS PCI Certified, SOC 1 Type I Certified, SOC 2 Type I Certified",https://www.datacentermap.com/usa/ohio/columbus/weconnect-community-data-center/,3.0,16000.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/edged-columbus/,datacentermap,Edged Columbus,,"Edged Energy, 6525 New Albany Rd E, 43054 New Albany",Columbus,,Ohio,USA,"206,000 sq.f.",,,24 MW,,Tier 3,https://www.datacentermap.com/usa/ohio/columbus/edged-columbus/,24.0,206000.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/cyxtera-cmh1/,datacentermap,Centersquare - Columbus CMH1-A,Cyxtera,8180 Green Meadows Dr N,Columbus,43035,Ohio,USA,"35,128 sq.f.","27,223 sq.f.",,1.8 MW,Multi-tenant colocation,"Tier 3, DSS PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, NIST 800-53 Certified",https://www.datacentermap.com/usa/ohio/columbus/cyxtera-cmh1/,1.8,35128.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/new-albany-dc/,datacentermap,Insight New Albany Data Center,Insight Enterprises,7000 Souder Road,New Albany,43054,Ohio,USA,"30,000 sq.f.","15,000 sq.f.",2014,2 MW,,"Tier Design Tier 3, DSS PCI Certified, SAS70 Type 2 Certified, HIPAA",https://www.datacentermap.com/usa/ohio/columbus/new-albany-dc/,2.0,30000.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/expedient-dublin/,datacentermap,Expedient Dublin,Expedient Data Centers,5700 Innovation Drive,Dublin,43016,Ohio,USA,"29,208 sq.f.",,,4.8 MW,,"DSS, PCI Compliant, HIPAA, SOC 1 Type I Certified, SOC 2 Type I Certified, SSAE 18 Audited",https://www.datacentermap.com/usa/ohio/columbus/expedient-dublin/,4.8,29208.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/ceranet-dc1/,datacentermap,CeraNet DC1,"CeraNet, Inc.",826 Morrison Road,Columbus,43230,Ohio,USA,"2,500 sq.f.","2,500 sq.f.",1996,15 kW/sq.f.,,"Tier 3, DSS, PCI Certified, HIPAA",https://www.datacentermap.com/usa/ohio/columbus/ceranet-dc1/,0.015,2500.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/5cdc-columbus-cmh01/,datacentermap,5CDC Columbus - CMH01,5C Data Centers (5CDC),601 Benjamin Dr,Columbus,45502,Ohio,USA,"320,000 sq.f.","66,000 sq.f.",,170 MW,,,https://www.datacentermap.com/usa/ohio/columbus/5cdc-columbus-cmh01/,170.0,320000.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/expedient-chicago/,datacentermap,Expedient Upper Arlington,Expedient Data Centers,"5000 Arllington Centre Blvd, Building One",Columbus,43220,Ohio,USA,"21,591 sq.f.","21,591 sq.f.",,1.6 MW,,"DSS PCI Compliant, HIPAA, SOC 1 Type I Certified, SOC 2 Type I Certified, SSAE 18 Audited",https://www.datacentermap.com/usa/ohio/columbus/expedient-chicago/,1.6,21591.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/cogent-columbus/,datacentermap,Cogent Data Center - Columbus,"Cogent Communications, Inc.",240 N 5th Street,Columbus,43215,Ohio,USA,"5,400 sq.f.","5,400 sq.f.",,1250KW,,,https://www.datacentermap.com/usa/ohio/columbus/cogent-columbus/,1.25,5400.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/ceranet-dc3/,datacentermap,CeraNet DC3,"CeraNet, Inc.",4151 Executive Pkwy,Westerville,43081,Ohio,USA,"2,500 sq.f.","2,500 sq.f.",2010,15 kW/sq.f.,,"DSS PCI Certified, HIPAA",https://www.datacentermap.com/usa/ohio/columbus/ceranet-dc3/,0.015,2500.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/metro-data-center/,datacentermap,DartPoints Dublin,DartPoints,565 Metro Place South,Dublin,43017,Ohio,USA,"40,000 sq.f.","6,000 sq.f.",2012,4 MW,,"Tier 4, SAS70 Type 2 Certified, HIPAA",https://www.datacentermap.com/usa/ohio/columbus/metro-data-center/,4.0,40000.0
Ohio_Columbus_https://www.datacentermap.com/usa/ohio/columbus/vantage-new-albany/,datacentermap,Vantage OH1 - New Albany,Vantage Data Centers,3325 Horizon Court,Columbus,43031,Ohio,USA,1.5 million square feet,1.5 million square feet,2025,192MW,Hyperscale,LEED Silver accreditation,https://www.datacentermap.com/usa/ohio/columbus/vantage-new-albany/,192.0,1.0
Ohio_Akron_https://www.datacentermap.com/usa/ohio/akron/involta-akron/,datacentermap,Ark Data Centers Akron 1,Involta,191 E. Miller Ave,Akron,44301,Ohio,USA,"26,000+ sq.f.","26,000+ sq.f.",2016,1 MW,Enterprise,"Uptime Institute Tier III Certification of Design Documents, Tier III Certification of Constructed Facility, DSS, PCI Compliant, HIPAA, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/ohio/akron/involta-akron/,1.0,26000.0
Ohio_Cincinnati_https://www.datacentermap.com/usa/ohio/cincinnati/flexential-cincinnati/,datacentermap,Flexential Cincinnati Data Center,Flexential,5307 Muhlhauser Rd,Cincinnati,45011,Ohio,USA,"43,550 sq.f.","43,550 sq.f.",,3.8 MW,,"ISO27001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/ohio/cincinnati/flexential-cincinnati/,3.8,43550.0
Ohio_Cincinnati_https://www.datacentermap.com/usa/ohio/cincinnati/centergrid-hamilton/,datacentermap,CenterGrid - Hamilton,CenterGrid,101 Knightsbridge Dr,Hamilton,45011,Ohio,USA,"7,500 sq.f.","7,500 sq.f.",2013,2 MW,,"Tier 3, DSS, PCI Compliant, SAS70 Type 2 Certified, HIPAA Security",https://www.datacentermap.com/usa/ohio/cincinnati/centergrid-hamilton/,2.0,7500.0
Ohio_Canton_https://www.datacentermap.com/usa/ohio/canton/securedata-365/,datacentermap,Ark Data Centers Canton,SecureData 365,4726 Hills and Dales Rd. NW,Canton,44708-1512,Ohio,USA,"5,600 sq.f.","5,600 sq.f.",,1.5 MW,,"DSS, PCI Compliant, HIPAA, SOC 2 Type II Certified",https://www.datacentermap.com/usa/ohio/canton/securedata-365/,1.5,5600.0
Ohio_Lebanon_https://www.datacentermap.com/usa/ohio/lebanon/cyrusone-cincinnati-lebanon/,datacentermap,CyrusOne CIN5 - Lebanon,CyrusOne Data Centers,401 Kingsview Drive,Lebanon,45036,Ohio,USA,"95,000 sq.f.","228,000 sq.f.",,14 MW,,"DSS PCI Compliant, ISO27001 Certified, SAS70 Type 2 Certified, LEED Silver, HIPAA, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited",https://www.datacentermap.com/usa/ohio/lebanon/cyrusone-cincinnati-lebanon/,14.0,228000.0
Ohio_Dayton_https://www.datacentermap.com/usa/ohio/dayton/iron-mountain-ohs-1/,datacentermap,Iron Mountain Data Centers OHS-1,Iron Mountain,3366 S. Tech Blvd.,Dayton,45342,Ohio,USA,"44,000 sq.f.","44,000 sq.f.",,1.4 MW,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO9001 Certified, ISO14001 Certified, ISO22301 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 1 Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/ohio/dayton/iron-mountain-ohs-1/,1.4,44000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/350-east-cermark-road/,datacentermap,350 East Cermak Road (ORD10),Digital Realty,350 East Cermak Road,Chicago,60616,Illinois,USA,"206,100 sq.f.","1,133,000 sq.f.",1924,19.5 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, LEED, HIPAA, SOC 2 Type II Certified, SOC 3 Type 2 Certified, NIST 800-53",https://www.datacentermap.com/usa/illinois/chicago/350-east-cermark-road/,19.5,1133000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/600-780-south-federal/,datacentermap,600 S. Federal St. (ORD11),Digital Realty,600 South Federal Street,Chicago,,Illinois,USA,"162,000 sq.f.","13,600 sq.f.",1910,2.4 MW,,"Tier 3, DSS PCI Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/600-780-south-federal/,2.4,162000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/2200-busse-road/,datacentermap,2200 Busse Road (CH1),Digital Realty,2200 Busse Road,Elk Grove Village,60007,Illinois,USA,"262,900 sq.f.","485,000 sq.f.",2007,36.4 MW,,"DSS PCI Certified, ISO27001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/2200-busse-road/,36.4,485000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/iron-mountain-chi-1/,datacentermap,Iron Mountain Data Centers CHI-1,Iron Mountain Data Centers,1680 Touhy Avenue,Des Plaines,60018,Illinois,USA,"315,000 sq.f.",,2024,36 MW,Multi-tenant (data centers only),BREEAM Certificaton,https://www.datacentermap.com/usa/illinois/chicago/iron-mountain-chi-1/,36.0,315000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/chicago-i/,datacentermap,Stream DC Chicago I,Stream Data Centers,2080 Lunt Avenue,Chicago,60007,Illinois,USA,"126,689 sq.f.","70,000 sq.f.",,15 MW,Hyperscale,"ISO/IEC 27001, PCI DSS, HIPAA, SSAE 18 (SOC 1 Type II)",https://www.datacentermap.com/usa/illinois/chicago/chicago-i/,15.0,126689.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/9377-grand-avenue/,datacentermap,9333 Grand Avenue (ORD12),Digital Realty,9333 Grand Avenue,Franklin Park,60131,Illinois,USA,"56,700 sq.f.","124,700 sq.f.",1991,6.7 MW,,"DSS PCI Certified, ISO27001 Certified, LEED, ISO9001 Certified, ISO14001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/9377-grand-avenue/,6.7,124700.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/digital-realty-chicago-ord14/,datacentermap,9377 Grand Ave (ORD14),Digital Realty,9377 Grand Ave,Franklin Park,60131,Illinois,USA,"66,100 sq.f.","179,000 sq.f.",,12.8 MW,,"DSS, PCI Certified, ISO27001 Certified, LEED, ISO9001 Certified, ISO14001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/digital-realty-chicago-ord14/,12.8,179000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/digital-realty-chicago-ord13/,datacentermap,9355 Grand Ave (ORD13),Digital Realty,9355 Grand Ave,Chicago,60131,Illinois,USA,"110,800 sq.f.","292,000 sq.f.",,19.8 MW,,DSS PCI Certified ISO27001 Certified ISO9001 Certified ISO14001 Certified SOC 1 Type II Certified SOC 2 Type II Certified SOC 3 Type 2 Certified,https://www.datacentermap.com/usa/illinois/chicago/digital-realty-chicago-ord13/,19.8,292000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/chicago-ii/,datacentermap,Stream DC Chicago II,Stream Data Centers,1925 Busse Road,Elk Grove Village,60007,Illinois,USA,"226,000 sq.f.","208,000 sq.f.",2021,32 MW,,,https://www.datacentermap.com/usa/illinois/chicago/chicago-ii/,32.0,226000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/505-north-railroad-avenue/,datacentermap,505 N. Railroad Avenue (ORD23),Digital Realty,505 North Railroad Avenue,Northlake,60164,Illinois,USA,"220,000 sq.f.","251,000 sq.f.",1972,11 MW,,"DSS PCI Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/505-north-railroad-avenue/,11.0,251000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/1400-east-devon-avenue/,datacentermap,1400 East Devon Avenue (CH3),Digital Realty,1400 East Devon Avenue,Elk Grove Village,60007,Illinois,USA,"305,000 sq.f.","139,000 sq.f.",2017,27 MW,,"DSS PCI Certified, ISO27001 Certified, LEED Gold, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/1400-east-devon-avenue/,27.0,305000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/centersquare-chicago-ord1-d/,datacentermap,Centersquare - Chicago ORD1-D,Centersquare,350 E Cermak Rd,Chicago,60616,Illinois,USA,"12,528 sq.f.","9,403 sq.f.",,1.35 MW,,"Tier Design Tier 3, DSS PCI Certified, ISO27001 Certified, SOC 1 Type I Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/centersquare-chicago-ord1-d/,1.35,12528.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chicago/,datacentermap,CyrusOne CHI5 - Lombard,,"CyrusOne Data Centers, 1850 Springers Drive, 60148 Lombard",Chicago,,Illinois,USA,"60,000 sq.f.","14,000 sq.f.",,9 MW,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type II Certified, SSAE 18 Audited",https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chicago/,9.0,60000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chi2/,datacentermap,CyrusOne CHI2 - Aurora,CyrusOne Data Centers,2805 Diehl Rd.,Aurora,60502,Illinois,USA,"240,000 sq.f.","428,000 sq.f.",,58.4 MW,,Design Tier 3,https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chi2/,58.4,428000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/elk-grove-village/,datacentermap,Deft Elk Grove Village,Deft,2200 Busse Rd,Elk Grove Village,60007,Illinois,USA,"275,000 sq.f.","485,000 sq.f.",,36.4 MW,,"Tier Design Tier 3, DSS, PCI Compliant, ISO27001 Certified, SAS70 Type 2 Certified, LEED Silver, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/elk-grove-village/,36.4,485000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/t5-data-centers-t5chicago/,datacentermap,T5 Data Centers - T5@Chicago,T5 Data Centers,200 Innovation Dr,Elk Grove Village,60007,Illinois,USA,"100,000 sq.f.","164,000 sq.f.",,30 MW,Enterprise and Hyperscale,"DSS, PCI Compliant, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type I Certified, SOC 2 Type II Certified, HITECH, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/t5-data-centers-t5chicago/,30.0,164000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/prime-chicago/,datacentermap,Prime Chicago Data Center Campus,Prime Data Centers,1701 Midway Ct,Elk Grove Village,60007,Illinois,USA,"957,999 sq.f.","592,854 sq.f.",,180 MW,,"Tier 3, ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/prime-chicago/,180.0,957999.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b3/,datacentermap,Prime Chicago - Building 3,Prime Data Centers,1701 Midway Court,Elk Grove Village,60007,Illinois,USA,"279,360 sq.f.","177,843 sq.f.",,54 MW,Hyperscale,"Tier 3, ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b3/,54.0,279360.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b1/,datacentermap,Prime Chicago - Building 1,Prime Data Centers,"1500 E Higgins Rd, Elk Grove Village, IL 60007, USA",Elk Grove Village,60007,Illinois,USA,"242,052 sq.f.","384,210 sq.f.",,72 MW,Hyperscale,"Tier 3, ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b1/,72.0,384210.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b2/,datacentermap,Prime Chicago - Building 2,Prime Data Centers,1600 Oakton St,Elk Grove Village,60007,Illinois,USA,"177,843 sq.f.","279,360 sq.f.",,54 MW,Hyperscale,"ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b2/,54.0,279360.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/tierpoint-chicago/,datacentermap,TierPoint Chicago - Polk,TierPoint,601 W. Polk St.,Chicago,,Illinois,USA,"16,000 sq.f.","107,000 sq.f.",,2 x 2.25MW,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, EU-US Privacy Shield Compliant, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/tierpoint-chicago/,2.25,107000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/sungard-711-n-edgewood/,datacentermap,Element Critical Chicago One,,711 N. Edgewood Ave.,Chicago,60191,Illinois,USA,"85,500 sq.f.","151,000 sq.f.",,7 MW,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/sungard-711-n-edgewood/,7.0,151000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/new-continuum/,datacentermap,SBA Edge Chicago,SBA Edge,603 Discovery Drive,West Chicago,60185,Illinois,USA,"80,000 sq.f.","40,000 sq.f.",,10 MW,,"DSS PCI Compliant, ISO27001 Certified, HIPAA",https://www.datacentermap.com/usa/illinois/chicago/new-continuum/,10.0,80000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/colocation-america-350-e/,datacentermap,Colocation America CHIDC1,Colocation America,350 E. Cermak Rd,Chicago,60616,Illinois,USA,"58,852 sq.f.","58,852 sq.f.",,2.4 kW,,"Tier 3, DSS PCI Certified, SAS70 Type 2 Certified, HIPAA, SOC 1 Type II Certified, SSAE 16 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/colocation-america-350-e/,0.0024,58852.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/us-signal-oak-brook/,datacentermap,US Signal Oak Brook,"US Signal Company, LLC",810 Jorie Blvd,Oak Brook,60523,Illinois,USA,"13,056 sq.f.","7,500 sq.f.",1962,0.25 MW,,"DSS, PCI Compliant, HIPAA, SOC 1 Type II Certified, SOC 2 Type I Certified, SSAE 18 Audited, HITECH",https://www.datacentermap.com/usa/illinois/chicago/us-signal-oak-brook/,0.25,13056.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/serverfarm-ch1/,datacentermap,Serverfarm CH1,Serverfarm,840 S. Canal Street,Chicago,60607,Illinois,USA,"130,000 sq.f.","443,000 sq.f.",,20 MW,,"DSS PCI Compliant, ISO27001 Certified, HIPAA, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/serverfarm-ch1/,20.0,443000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/725-wells/,datacentermap,725 S. Wells,1547 Critical Systems Realty,725 S Wells,Chicago,60607,Illinois,USA,"66,000 sq. ft.","42,000 sq.f.",,5 MW,,,https://www.datacentermap.com/usa/illinois/chicago/725-wells/,5.0,66000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/zcolo-600-s-federal/,datacentermap,DataBank ORD1 - Downtown Chicago,DataBank,600 S Federal St,Chicago,,Illinois,USA,"10,130 sq.f.",,2020,1 MW,,DSS PCI Compliant ISO27001 Certified HIPAA SSAE 18 Audited,https://www.datacentermap.com/usa/illinois/chicago/zcolo-600-s-federal/,1.0,10130.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/aligned-ord-01/,datacentermap,Aligned ORD-01,,"Aligned Data Centers, 505 Northwest Avenue, 60164 Northlake",Chicago,,Illinois,USA,"220,000 sq.f.","220,000 sq.f.",,36 MW,,"DSS PCI Compliant, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, HITECH, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/aligned-ord-01/,36.0,220000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/edgeconnex-chi02/,datacentermap,EdgeConneX Chicago - EDCCHI02,EdgeConneX,2021 Lunt Ave,Elk Grove Village,60007,Illinois,USA,"19,875 sq.f.","19,875 sq.f.",,6 MW,,"Tier 3, DSS, PCI Compliant, ISO27001 Certified, HIPAA, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/edgeconnex-chi02/,6.0,19875.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cyxtera-ord1a/,datacentermap,Centersquare - Chicago ORD1-A,Cyxtera,350 East Cermak,Chicago,,Illinois,USA,"49,782 sq.f.","54,077 sq.f.",1999,5.4 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, SOC 1 Type I Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/cyxtera-ord1a/,5.4,54077.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/sirius-data-center/,datacentermap,CDW Elk Grove Data Center,CDW Corporation,1441 Touhy Ave,Elk Grove Village,60007,Illinois,USA,"30,000 sq.f.","30,000 sq.f.",2015,3 MW,,"Tier 3, DSS PCI Certified, ISO27001 Certified, SAS70 Type 2 Certified, LEED Gold, HIPAA",https://www.datacentermap.com/usa/illinois/chicago/sirius-data-center/,3.0,30000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/skybox-chicago-i/,datacentermap,Skybox Chicago I,Skybox Datacenters,800 E Devon Ave,Elk Grove Village,60007,Illinois,USA,"84,625 sq.f.","190,000 sq.f.",,30 MW,,"Tier Design Tier 3, LEED Silver",https://www.datacentermap.com/usa/illinois/chicago/skybox-chicago-i/,30.0,190000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/digital-fortress-chicago/,datacentermap,Digital Fortress Chicago,Digital Fortress,360 E 22nd St.,Chicago,60148,Illinois,USA,"110,000 sq.f.","17,000 sq.f.",1994,8 MW,Multitenant and wholesale,"Tier 3, DSS, PCI Compliant, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/digital-fortress-chicago/,8.0,110000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cloudhq-ord-campus/,datacentermap,CloudHQ ORD Campus,CloudHQ,1200 E Algonquin Rd,Des Plaines,60016,Illinois,USA,1700000 sq.f.,"566,767 square feet",,252 MW,,,https://www.datacentermap.com/usa/illinois/chicago/cloudhq-ord-campus/,252.0,1700000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/qts-chicago/,datacentermap,QTS Chicago 1 DC1,"QTS Realty Trust, Inc.",2800 S. Ashland Ave,Chicago,,Illinois,USA,"467,000 sq.f.","208,000 sq.f.",,42 MW,Hyperscale,"DSS PCI Certified, ISO27001 Certified, LEED Gold, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/qts-chicago/,42.0,467000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/stack-infrastructure-chi01b/,datacentermap,STACK Infrastructure CHI01B,STACK Infrastructure,1301 Touhy Ave,Elk Grove Village,60007,Illinois,USA,"202,000 sq.f.",,,24 MW,Hyperscale,"Tier 3, DSS, PCI Compliant, ISO27001 Certified, LEED Silver, HIPAA",https://www.datacentermap.com/usa/illinois/chicago/stack-infrastructure-chi01b/,24.0,202000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/midway-technology-center/,datacentermap,Midway Technology Center,1547 Critical Systems Realty,40 E Garfield Blvd,Chicago,60615,Illinois,USA,"52,000 sq.f.","230,000 sq.f.",,5 MW,,,https://www.datacentermap.com/usa/illinois/chicago/midway-technology-center/,5.0,230000.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cyxtera-ord1/,datacentermap,Centersquare - Chicago ORD2-A,Centersquare,2425 Busse Road,Elk Grove Village,60007,Illinois,USA,"163,747 sq.f.","126,368 sq.f.",2014,9.6 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, SOC 1 Type I Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/cyxtera-ord1/,9.6,163747.0
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/chirisa-volo-technology-park/,datacentermap,Chirisa Volo Technology Park,,"Chirisa, 300 South Fish Lake Rd, 60073 Volo",Chicago,60073,Illinois,USA,2178000 sq.f.,"160,000 sq. ft.",,28 MW,,,https://www.datacentermap.com/usa/illinois/chicago/chirisa-volo-technology-park/,28.0,2178000.0
